"day","month","year","t_max","t_min","prec","sol_rad"
1,2,2013,35.1,25.4,0,15.18426155
2,2,2013,32.2,24.8,0,12.95944812
3,2,2013,34.4,23.9,0,20.6795868
4,2,2013,33.2,22.4,2.28,17.39465156
5,2,2013,33.59660461,22.79660461,1.6,19.52927621
6,2,2013,31.2,23.8,0,14.21789202
7,2,2013,33.5,23.4,0,21.33585267
8,2,2013,28.9,24.5,0.76,8.087936039
9,2,2013,29.4,22.2,27.43,15.27801382
10,2,2013,30.2,21.9,3.55,11.91014388
11,2,2013,30.4,22.5,6.35,14.9643043
12,2,2013,26,22.7,0.75,8.124878026
13,2,2013,30.6,21.6,25.66,17.74802549
14,2,2013,30.6,20.5,60.44,18.27448054
15,2,2013,31.9,22.9,0.25,16.90786094
16,2,2013,32.2,22.4,0,21.66759146
17,2,2013,26.9,22.2,1.26,7.687685972
18,2,2013,30.6,21.1,0.25,13.89336494
19,2,2013,33.3,21,0,22.91161194
20,2,2013,33.4,22.3,0.76,23.21450388
21,2,2013,32.9,24.4,0,17.04127762
22,2,2013,34.9,23.4,0,21.66398561
23,2,2013,33.7,24.4,2.8,17.81293091
24,2,2013,31.2,22.6,16.51,13.22988735
25,2,2013,33.8,23.5,0,17.59657952
26,2,2013,34.7,22.9,0,20.15313175
27,2,2013,28.7,24.5,31.25,8.985794298
28,2,2013,31.9,23.3,0.25,14.72271192
1,3,2013,29.7,24.4,43.44,9.461767348
2,3,2013,32.9,23,0,19.79615196
3,3,2013,27.6,23,81.02,9.609607464
4,3,2013,27.4,22.2,1.01,7.128778221
5,3,2013,32.9,20.4,0,20.14231418
6,3,2013,35.1,24.3,0,23.35873814
7,3,2013,33.2,22.6,2.54,21.83706672
8,3,2013,33.3,23.4,0,18.28169225
9,3,2013,32.2,22.8,0,15.52681791
10,3,2013,31.1,22.2,0,15.06887414
11,3,2013,35.6,22.2,0,23.57508953
12,3,2013,32.4,22.9,8.13,16.56530457
13,3,2013,33.3,24.4,4.06,16.81771453
14,3,2013,31.8,24.7,17.01,18.57737248
15,3,2013,31.57441433,20.5,81.78,15.30934377
16,3,2013,30.3,21,0,19.70600555
17,3,2013,31.2,23.4,0.25,17.43071013
18,3,2013,32.8,22.6,0.51,19.20839736
19,3,2013,32.6,23.6,18.03,20.39832999
20,3,2013,33.2,22.8,0,20.44160027
21,3,2013,31.4,23.9,0,13.89336494
22,3,2013,30.2,22.9,0.75,13.73470725
23,3,2013,28.9,23.2,3.05,12.00389615
24,3,2013,32.4,21.7,0,21.32142924
25,3,2013,31.9,22.6,1.27,20.27933673
26,3,2013,33.9,23.7,0,21.78297887
27,3,2013,34,23.4,18.04,23.02699935
28,3,2013,31.9,23.6,0,18.62064276
29,3,2013,32.6,23.2,1.27,20.81300348
30,3,2013,33.3,24.2,0,20.29736601
31,3,2013,33.9,22.2,0,21.94524241
1,4,2012,33.77789091,25.97789091,0,18.45010443
2,4,2012,32.7351431,23.7351431,0,20.27320307
3,4,2012,35.91121381,24.21121381,0,23.08199453
4,4,2012,34.60089692,21.80089692,0,19.58427521
5,4,2012,37.49147222,22.09147222,0,18.1610895
6,4,2012,32.17300463,22.37300463,10.6,17.65956406
7,4,2012,31.75341337,22.25341337,39.6,18.20787303
8,4,2012,36.91140714,25.51140714,0,17.13195553
9,4,2012,33.70036825,22.70036825,56,18.08492094
10,4,2012,30.86603742,22.96603742,0,17.82309814
11,4,2012,35.46309683,22.06309683,11.5,20.03434808
12,4,2012,35.8248775,21.4248775,0,19.3567241
13,4,2012,35.42806603,23.82806603,0.3,18.54413198
14,4,2012,33.74122967,23.44122967,3.6,19.49559644
15,4,2012,34.3213011,24.3213011,0.2,18.48342301
16,4,2012,33.99101265,23.99101265,0,20.4003138
17,4,2012,34.76843638,23.36843638,7,19.69825728
18,4,2012,32.8750478,23.4750478,11.8,20.88628241
19,4,2012,33.83472936,23.03472936,0,17.41587152
20,4,2012,34.80042011,21.30042011,57.5,20.39158578
21,4,2012,31.40654028,20.40654028,0,19.17681733
